OSEBuildingID,BuildingType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ComplianceStatus,ENERGYSTARScore,Outlier,SiteEnergyUse(kBtu)
27008,SPS-District K-12,NORTHEAST,1928,1.0,2,0,54943,K-12 School,57247.0,,,,,Error - Correct Default Data,94.0,,2155390.25
27013,NonResidential,GREATER DUWAMISH,1960,1.0,1,0,44476,Non-Refrigerated Warehouse,41256.0,,,,,Compliant,33.0,,1368120.5
27016,NonResidential,GREATER DUWAMISH,1969,1.0,1,0,35017,Office,19785.0,Non-Refrigerated Warehouse,10234.0,Parking,0.0,Compliant,66.0,,1295485.25
27020,NonResidential,NORTHEAST,1950,1.0,3,0,29084,Residence Hall/Dormitory,26000.0,,,,,Compliant,66.0,,1632498.625
27080,NonResidential,SOUTHEAST,1963,1.0,2,0,22952,Worship Facility,22962.0,Parking,0.0,,,Compliant,98.0,,470666.6875
27117,NonResidential,GREATER DUWAMISH,1976,1.0,1,0,21040,Non-Refrigerated Warehouse,21040.0,,,,,Compliant,43.0,,592088.125
27122,NonResidential,GREATER DUWAMISH,1951,1.0,2,0,28032,Non-Refrigerated Warehouse,30000.0,,,,,Compliant,52.0,,1321065.0
27131,NonResidential,GREATER DUWAMISH,1974,1.0,1,0,25620,Distribution Center,25620.0,,,,,Compliant,82.0,,550324.1875
27141,NonResidential,DOWNTOWN,1992,1.0,3,0,33238,Non-Refrigerated Warehouse,33238.0,,,,,Compliant,14.0,,1632472.0
27142,NonResidential,EAST,1912,1.0,4,0,27800,K-12 School,11093.0,,,,,Compliant,8.0,,1181428.75
27145,NonResidential,DOWNTOWN,2000,1.0,6,0,706176,Office,222807.0,Parking,78049.0,Bank Branch,5171.0,Compliant,82.0,,13270687.0
27162,NonResidential,SOUTHWEST,1998,1.0,1,0,33706,Supermarket/Grocery Store,31746.0,,,,,Compliant,22.0,,8687690.0
27184,NonResidential,MAGNOLIA / QUEEN ANNE,1961,1.0,2,0,37600,Non-Refrigerated Warehouse,18400.0,Other,16200.0,Office,3000.0,Compliant,,,2171751.5
27205,SPS-District K-12,NORTHWEST,1954,1.0,1,0,42128,K-12 School,42128.0,,,,,Compliant,93.0,,1709307.5
27231,SPS-District K-12,BALLARD,1932,1.0,2,0,44753,K-12 School,46545.0,,,,,Error - Correct Default Data,96.0,,1638691.625
27244,NonResidential,EAST,1912,1.0,3,0,33708,Other,33708.0,,,,,Compliant,,,786324.0
27303,NonResidential,North,1948,1.0,2,0,47237,Other,47661.0,,,,,Compliant,,,5981430.0
27365,SPS-District K-12,BALLARD,1989,1.0,2,0,57298,K-12 School,60882.0,,,,,Error - Correct Default Data,91.0,,1586388.75
27378,NonResidential,NORTHEAST,1997,1.0,1,38585,38000,Supermarket/Grocery Store,41447.0,Parking,0.0,,,Compliant,18.0,,13906080.0
27381,NonResidential,NORTHEAST,1938,1.0,3,0,26373,Worship Facility,26373.0,,,,,Compliant,75.0,,964236.0
27389,NonResidential,CENTRAL,1956,6.0,2,0,75868,Office,50379.0,Restaurant,12622.0,Retail Store,6662.0,Compliant,,,3605749.75
27406,NonResidential,EAST,1947,1.0,2,0,21656,Other - Entertainment/Public Assembly,5656.0,Other - Public Services,5561.0,Restaurant,5090.0,Compliant,,,1607972.25
27455,Nonresidential COS,MAGNOLIA / QUEEN ANNE,1921,1.0,3,0,23040,Distribution Center,23040.0,,,,,Compliant,,,421430.0
27456,NonResidential,MAGNOLIA / QUEEN ANNE,1956,1.0,2,0,36771,Other,34856.0,,,,,Compliant,,,5447076.5
27482,NonResidential,GREATER DUWAMISH,1977,1.0,1,0,24024,Non-Refrigerated Warehouse,14314.0,Other - Services,9710.0,,,Compliant,,,375773.5938
27488,NonResidential,GREATER DUWAMISH,1953,1.0,1,0,42420,Non-Refrigerated Warehouse,27420.0,Other,10000.0,Office,5000.0,Compliant,34.0,,965425.1875
27494,NonResidential,GREATER DUWAMISH,1979,1.0,1,0,36982,Distribution Center,34382.0,Office,2600.0,,,Compliant,,,374753.8125
27504,NonResidential,GREATER DUWAMISH,1964,1.0,2,0,23400,Non-Refrigerated Warehouse,20002.0,Office,3374.0,Parking,0.0,Compliant,,,439266.9063
27532,NonResidential,MAGNOLIA / QUEEN ANNE,1948,1.0,2,0,30720,Other,28120.0,Parking,1600.0,Office,1000.0,Compliant,,,1683064.25
27553,NonResidential,GREATER DUWAMISH,1972,1.0,1,0,23232,Non-Refrigerated Warehouse,23232.0,,,,,Compliant,,,127374.0
27554,NonResidential,GREATER DUWAMISH,1974,1.0,1,0,35046,Non-Refrigerated Warehouse,32546.0,,,,,Compliant,100.0,,1063269.125
27561,NonResidential,GREATER DUWAMISH,1961,1.0,1,0,25577,Refrigerated Warehouse,13349.0,Non-Refrigerated Warehouse,8228.0,Office,4000.0,Compliant,,,895784.6875
27562,NonResidential,GREATER DUWAMISH,1974,1.0,1,0,43380,Non-Refrigerated Warehouse,42844.0,,,,,Compliant,89.0,,405062.0
27567,NonResidential,LAKE UNION,1995,1.0,3,0,20410,Office,20410.0,,,,,Compliant,8.0,,2720238.25
27587,NonResidential,NORTHWEST,1983,1.0,3,6300,18396,Office,18396.0,Parking,6300.0,,,Compliant,87.0,,624125.625
27597,SPS-District K-12,NORTHWEST,1956,1.0,1,0,45174,K-12 School,45174.0,,,,,Error - Correct Default Data,84.0,,1980825.25
27598,NonResidential,NORTHWEST,2002,1.0,1,0,24955,Worship Facility,24955.0,,,,,Compliant,47.0,,689803.0
27668,NonResidential,Central,1991,1.0,3,0,34074,Other/Specialty Hospital,34074.0,,,,,Compliant,,,8521989.0
27673,NonResidential,DOWNTOWN,2006,0.0,10,22225,370327,Hotel,198400.0,Parking,52400.0,,,Compliant,23.0,,17457560.0
27703,NonResidential,North,1961,1.0,2,0,76475,Worship Facility,45442.0,Other - Education,31033.0,,,Compliant,,,1765813.625
27704,NonResidential,North,1988,1.0,2,0,32961,K-12 School,32961.0,,,,,Compliant,86.0,,1573155.0
27721,Nonresidential COS,NORTHWEST,2004,1.0,1,14570,12806,Library,12806.0,Parking,0.0,,,Compliant,,,1082920.125
27799,Campus,CENTRAL,1950,1.0,1,0,109794,K-12 School,109794.0,,,,,Compliant,87.0,,3296526.25
27816,NonResidential,Central,1911,1.0,3,0,25200,Other - Lodging/Residential,25200.0,,,,,Compliant,,,1242666.25
27821,NonResidential,North,1996,1.0,1,0,44755,Supermarket/Grocery Store,46978.0,,,,,Compliant,56.0,,11521140.0
27825,NonResidential,EAST,1907,1.0,2,0,22320,"Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,,,,,Compliant,,,209644.9063
27828,NonResidential,EAST,1912,1.0,3,0,24000,Office,12000.0,Other,6000.0,Retail Store,6000.0,Compliant,,,932083.5
27830,NonResidential,EAST,1920,1.0,3,0,23422,Office,23422.0,,,,,Compliant,65.0,,2701872.0
27833,NonResidential,EAST,1975,5.0,2,11328,27551,Urgent Care/Clinic/Other Outpatient,38879.0,,,,,Compliant,,,3371659.75
27838,NonResidential,EAST,1998,1.0,5,14625,38409,Multifamily Housing,22486.0,Supermarket/Grocery Store,14257.0,Parking,13308.0,Compliant,93.0,,3392129.0
27869,NonResidential,EAST,1920,1.0,2,0,23040,Non-Refrigerated Warehouse,23040.0,,,,,Compliant,99.0,,79711.79688
27874,NonResidential,EAST,1958,1.0,2,0,61880,Non-Refrigerated Warehouse,61880.0,,,,,Compliant,66.0,,595936.5
27882,NonResidential,EAST,1925,1.0,2,0,27938,Office,13917.0,Retail Store,13188.0,,,Compliant,97.0,,1027394.313
27891,NonResidential,NORTHEAST,1924,1.0,2,0,21600,Other - Services,32580.0,Retail Store,9650.0,,,Compliant,,,1623657.0
27892,Nonresidential COS,NORTHEAST,1929,1.0,3,0,27908,Other,21886.0,,,,,Compliant,,,2028125.625
27901,Campus,CENTRAL,2000,1.0,2,0,30562,K-12 School,30562.0,,,,,Compliant,69.0,,1622231.375
27903,NonResidential,DOWNTOWN,2000,1.0,3,0,54969,Retail Store,54969.0,,,,,Compliant,67.0,,3724098.25
27922,NonResidential,CENTRAL,1951,1.0,2,0,36825,K-12 School,44340.0,Worship Facility,10415.0,Social/Meeting Hall,4925.0,Compliant,,,1755072.75
27928,NonResidential,EAST,1958,1.0,3,0,25834,Office,31822.0,,,,,Compliant,73.0,,2076289.625
27947,NonResidential,EAST,1929,1.0,1,0,37700,Worship Facility,52225.0,,,,,Compliant,38.0,,3481727.5
27955,SPS-District K-12,EAST,1925,1.0,2,0,27273,K-12 School,27273.0,,,,,Error - Correct Default Data,90.0,,1258619.125
27969,NonResidential,Central,2004,1.0,6,0,97229,Multifamily Housing,45300.0,Parking,35973.0,Retail Store,16956.0,Compliant,100.0,,1021754.688
27982,NonResidential,NORTHWEST,1982,1.0,3,0,25111,Office,14256.0,Non-Refrigerated Warehouse,7850.0,Parking,0.0,Compliant,77.0,,954352.6875
28019,NonResidential,MAGNOLIA / QUEEN ANNE,1953,1.0,2,0,31805,Worship Facility,31805.0,,,,,Compliant,10.0,,1641667.0
28020,NonResidential,MAGNOLIA / QUEEN ANNE,1953,1.0,1,0,20811,K-12 School,20811.0,,,,,Compliant,95.0,,1267348.5
28025,Nonresidential COS,GREATER DUWAMISH,1967,1.0,2,0,22058,Non-Refrigerated Warehouse,12644.0,Office,7286.0,,,Compliant,1.0,,1987334.75
28029,NonResidential,GREATER DUWAMISH,1970,1.0,1,0,22890,Refrigerated Warehouse,43452.0,Office,2890.0,,,Compliant,,,10005787.0
28030,NonResidential,GREATER DUWAMISH,1907,1.0,5,0,36000,Other,36000.0,,,,,Compliant,,,1111293.75
28033,NonResidential,GREATER DUWAMISH,1971,1.0,1,0,28320,Distribution Center,28320.0,Parking,0.0,,,Compliant,1.0,,4236396.5
28053,NonResidential,NORTHEAST,1955,1.0,1,0,29079,Worship Facility,29079.0,,,,,Compliant,78.0,,861643.6875
28066,NonResidential,EAST,1982,1.0,3,9616,19232,Office,19232.0,Parking,9616.0,,,Compliant,82.0,,726917.5
28081,NonResidential,Ballard,1988,1.0,2,0,20535,Office,13600.0,Distribution Center,8200.0,,,Compliant,7.0,,1835804.0
28086,NonResidential,MAGNOLIA / QUEEN ANNE,1985,1.0,2,0,43025,Laboratory,29527.0,Other,13498.0,,,Compliant,,,9393108.0
28476,NonResidential,GREATER DUWAMISH,1965,1.0,1,0,30800,Non-Refrigerated Warehouse,30800.0,,,,,Compliant,65.0,,485971.0
29170,NonResidential,EAST,1900,1.0,3,0,22168,Multifamily Housing,11084.0,Other - Entertainment/Public Assembly,11084.0,,,Compliant,,,1784385.25
29214,NonResidential,GREATER DUWAMISH,1922,1.0,1,0,37400,Non-Refrigerated Warehouse,27271.0,Supermarket/Grocery Store,5706.0,Distribution Center,4473.0,Compliant,73.0,,924192.6875
29550,NonResidential,DOWNTOWN,2000,1.0,11,0,268130,Office,268130.0,,,,,Compliant,88.0,,15026352.0
29551,NonResidential,DOWNTOWN,2000,1.0,11,0,68452,Office,61665.0,Bank Branch,6787.0,,,Compliant,79.0,,3782378.25
29552,NonResidential,DOWNTOWN,2000,1.0,11,0,273185,Office,281566.0,,,,,Compliant,88.0,,14709151.0
29612,NonResidential,NORTHEAST,1924,1.0,3,0,97500,K-12 School,97500.0,,,,,Compliant,97.0,,3736960.0
29788,NonResidential,MAGNOLIA / QUEEN ANNE,1982,1.0,5,0,54015,Office,54015.0,,,,,Compliant,75.0,,3020001.5
32429,NonResidential,DOWNTOWN,1985,1.0,13,0,42000,Other - Restaurant/Bar,26554.0,Other,15310.0,Strip Mall,7673.0,Compliant,,,7798464.0
33289,NonResidential,DOWNTOWN,1982,0.0,24,0,119701,Office,102878.0,Retail Store,16823.0,,,Compliant,67.0,,8382140.5
33408,Nonresidential COS,NORTH,1965,1.0,1,0,24697,Library,15300.0,Other - Services,4717.0,,,Compliant,,,1295685.75
33527,NonResidential,CENTRAL,2013,2.0,1,0,57468,College/University,67750.0,,,,,Compliant,,,3543985.5
33548,NonResidential,EAST,2006,1.0,5,0,84000,College/University,84300.0,,,,,Compliant,,,12184124.0
34348,NonResidential,DOWNTOWN,1991,1.0,3,0,103000,Retail Store,103000.0,,,,,Compliant,89.0,,5214621.5
34891,NonResidential,SOUTHWEST,2008,1.0,1,0,37864,Supermarket/Grocery Store,37864.0,,,,,Compliant,61.0,,8025696.0
34908,NonResidential,EAST,1950,1.0,2,0,66497,Supermarket/Grocery Store,66497.0,,,,,Compliant,84.0,,9290214.0
35391,NonResidential,MAGNOLIA / QUEEN ANNE,2006,1.0,4,0,34010,Retail Store,38428.0,,,,,Compliant,,,3560614.25
35392,NonResidential,MAGNOLIA / QUEEN ANNE,2006,1.0,4,0,45980,Supermarket/Grocery Store,45980.0,,,,,Compliant,79.0,,8305255.0
36034,NonResidential,EAST,1996,0.0,3,0,45743,Retail Store,45243.0,,,,,Compliant,88.0,,5313217.0
36587,NonResidential,CENTRAL,1991,1.0,1,0,45000,Fitness Center/Health Club/Gym,45000.0,Swimming Pool,0.0,,,Compliant,,,3505497.0
37008,NonResidential,GREATER DUWAMISH,1999,1.0,6,0,333698,Parking,432903.0,Other - Entertainment/Public Assembly,333698.0,,,Compliant,,,13730204.0
37248,NonResidential,GREATER DUWAMISH,1904,1.0,4,0,72859,Non-Refrigerated Warehouse,72859.0,,,,,Compliant,55.0,,1498457.875
39332,SPS-District K-12,SOUTHEAST,2009,1.0,2,0,138705,K-12 School,138705.0,,,,,Error - Correct Default Data,84.0,,4959298.0
40008,NonResidential,GREATER DUWAMISH,2004,1.0,3,0,21947,Other,14877.0,Office,12023.0,Parking,4920.0,Compliant,,,1554599.25
40028,NonResidential,NORTHEAST,1940,1.0,0,0,384772,Non-Refrigerated Warehouse,349953.0,Office,63872.0,,,Compliant,69.0,,15206762.0
40031,NonResidential,NORTHEAST,1960,1.0,0,0,30287,Medical Office,28050.0,,,,,Compliant,32.0,,2193115.0
40034,NonResidential,NORTHEAST,1960,1.0,0,0,21931,Office,31845.0,Office,31845.0,,,Compliant,32.0,,3947209.25
40067,NonResidential,DOWNTOWN,1985,1.0,6,0,73102,Office,92723.0,Parking,18364.0,,,Compliant,84.0,,4307238.5
40348,NonResidential,EAST,1916,1.0,2,59401,81422,Parking,89820.0,Supermarket/Grocery Store,64000.0,Multifamily Housing,41014.0,Compliant,,,2762846.0
40447,Nonresidential COS,GREATER DUWAMISH,1966,5.0,1,0,87458,Office,41097.0,Distribution Center,39772.0,Other,6275.0,Compliant,,,8475238.0
41928,NonResidential,NORTH,2011,1.0,1,0,51400,Supermarket/Grocery Store,51841.0,Parking,0.0,,,Compliant,74.0,,11702959.0
42069,NonResidential,LAKE UNION,1993,1.0,1,0,26263,Office,26263.0,,,,,Compliant,64.0,,1634669.375
43948,Nonresidential COS,GREATER DUWAMISH,1906,1.0,2,0,39212,Other,39212.0,,,,,Non-Compliant,,Low outlier,72370.39844
45287,Nonresidential COS,CENTRAL,1968,0.0,1,0,21400,Other - Recreation,11737.0,Fitness Center/Health Club/Gym,9003.0,Swimming Pool,0.0,Compliant,,,5170809.5
45927,NonResidential,EAST,2000,1.0,8,0,178000,Laboratory,181930.0,,,,,Compliant,,,53166156.0
48287,NonResidential,GREATER DUWAMISH,2005,1.0,4,0,162157,Office,88698.0,Other - Services,72726.0,,,Compliant,,,40613740.0
49687,NonResidential,MAGNOLIA / QUEEN ANNE,2003,1.0,4,0,33997,Supermarket/Grocery Store,33997.0,Parking,30000.0,,,Compliant,23.0,,8926736.0
49695,NonResidential,LAKE UNION,2012,1.0,11,0,526423,Office,400536.0,Parking,182439.0,Other,7177.0,Compliant,97.0,,17463744.0
49697,NonResidential,DOWNTOWN,1902,1.0,6,0,74211,Office,33279.0,Multifamily Housing,29878.0,Parking,8421.0,Compliant,97.0,,1357119.875
49699,NonResidential,SOUTHEAST,1988,1.0,2,0,45700,Non-Refrigerated Warehouse,293707.0,,,,,Compliant,99.0,,1544193.75
49703,SPS-District K-12,MAGNOLIA / QUEEN ANNE,1952,1.0,1,0,116101,K-12 School,119685.0,,,,,Missing Data,,,0.0
49705,Nonresidential COS,NORTHEAST,1929,8.0,0,0,502030,Other - Recreation,564258.0,,,,,Compliant,,,18470340.0
49709,NonResidential,NORTHWEST,2012,1.0,2,0,53575,Urgent Care/Clinic/Other Outpatient,53575.0,,,,,Compliant,,,31803568.0
49712,NonResidential,GREATER DUWAMISH,2012,1.0,6,0,157345,Office,157345.0,,,,,Compliant,63.0,,11624548.0
49715,NonResidential,NORTHEAST,2012,1.0,5,0,136758,Residence Hall/Dormitory,207017.0,,,,,Compliant,90.0,,6275367.5
49716,NonResidential,NORTHEAST,2012,1.0,7,0,192259,Residence Hall/Dormitory,188118.0,Supermarket/Grocery Store,7000.0,,,Compliant,72.0,,8767617.0
49718,Nonresidential COS,GREATER DUWAMISH,2012,2.0,2,0,137138,Other - Utility,138602.0,,,,,Compliant,,,5475367.0
49725,NonResidential,EAST,2012,1.0,7,0,267470,Other,160482.0,Hospital (General Medical & Surgical),106988.0,,,Compliant,,,42584028.0
49732,NonResidential,NORTHEAST,2013,1.0,8,0,330000,Hospital (General Medical & Surgical),241500.0,,,,,Compliant,58.0,,57764408.0
49737,NonResidential,MAGNOLIA / QUEEN ANNE,1918,1.0,3,0,43832,Retail Store,24588.0,Hotel,17558.0,Parking,1686.0,Compliant,67.0,,3886545.0
49738,NonResidential,SOUTHWEST,1987,1.0,6,0,146363,Strip Mall,146363.0,,,,,Compliant,,,11730555.0
49775,NonResidential,SOUTHWEST,2011,1.0,1,0,67263,Supermarket/Grocery Store,67263.0,,,,,Compliant,78.0,,14697487.0
49776,NonResidential,DOWNTOWN,1988,1.0,13,149326,204760,Office,193393.0,Parking,149326.0,Multifamily Housing,38225.0,Compliant,88.0,,13458948.0
49778,NonResidential,NORTHEAST,2008,1.0,2,0,70292,Worship Facility,70292.0,,,,,Compliant,37.0,,1933811.625
49780,NonResidential,DOWNTOWN,1975,1.0,7,35120,55559,Data Center,60000.0,Parking,30700.0,,,Compliant,100.0,,41680640.0
49783,NonResidential,LAKE UNION,2013,0.0,8,114010,225581,Laboratory,172793.0,Parking,139241.0,Convenience Store without Gas Station,294.0,Compliant,,,41696464.0
49784,NonResidential,CENTRAL,2013,1.0,6,0,52000,Office,48159.0,,,,,Compliant,100.0,,342726.0938
49858,NonResidential,EAST,2014,1.0,2,0,35780,K-12 School,38000.0,,,,,Compliant,22.0,,2912264.0
49793,NonResidential,MAGNOLIA / QUEEN ANNE,2013,1.0,3,28217,76844,Office,83533.0,Parking,28217.0,,,Compliant,100.0,,1363191.625
49797,NonResidential,DOWNTOWN,2013,1.0,3,14989,47673,Office,47000.0,,,,,Compliant,67.0,,2502131.0
49802,NonResidential,BALLARD,2013,1.0,4,22948,39433,Hotel,60245.0,Parking,26067.0,Swimming Pool,0.0,Compliant,62.0,,3497215.5
49829,NonResidential,Central,2013,1.0,6,0,79805,Senior Care Community,79805.0,Parking,7000.0,,,Compliant,25.0,,7531325.0
49850,NonResidential,NORTHWEST,2014,1.0,2,0,48925,K-12 School,63500.0,,,,,Compliant,82.0,,1662054.125
49862,Nonresidential COS,MAGNOLIA / QUEEN ANNE,1962,0.0,1,0,29000,Other,25100.0,,,,,Compliant,,,2429214.0
49865,NonResidential,NORTHEAST,2013,1.0,6,239252,65773,Lifestyle Center,318986.0,Medical Office,19909.0,,,Compliant,,,25959642.0
49867,NonResidential,GREATER DUWAMISH,2014,1.0,7,146687,187027,Office,191333.0,Parking,133432.0,,,Compliant,,,4581493.0
49872,NonResidential,GREATER DUWAMISH,2014,1.0,2,0,56988,Automobile Dealership,24520.0,Parking,0.0,,,Compliant,,,544172.375
49909,Campus,GREATER DUWAMISH,2007,4.0,2,0,149856,College/University,149856.0,,,,,Compliant,,,6335315.5
49911,NonResidential,DELRIDGE,2010,1.0,2,0,44162,Pre-school/Daycare,44162.0,Parking,15761.0,,,Compliant,,,1546484.875
49918,Nonresidential COS,SOUTHEAST,2013,1.0,1,0,53775,Other - Recreation,35361.0,Fitness Center/Health Club/Gym,12689.0,Office,2110.0,Compliant,,,12095818.0
49924,NonResidential,EAST,1912,0.0,2,0,64820,Office,37668.0,Movie Theater,11500.0,Vocational School,10000.0,Compliant,,,2274296.75
49925,NonResidential,EAST,1993,1.0,2,0,99765,College/University,99765.0,,,,,Compliant,,,3185005.25
49926,NonResidential,EAST,1925,1.0,3,0,428347,College/University,472384.0,,,,,Compliant,,,37022180.0
49940,NonResidential,EAST,1920,1.0,8,0,374466,Hospital (General Medical & Surgical),1010135.0,,,,,Compliant,74.0,,163945984.0
49945,NonResidential,DOWNTOWN,1989,1.0,3,156000,41395,Senior Care Community,38800.0,Other - Public Services,3650.0,Office,586.0,Compliant,,,2737534.5
49946,NonResidential,BALLARD,2010,1.0,8,0,41198,Supermarket/Grocery Store,41198.0,,,,,Compliant,44.0,,7768057.5
49958,Nonresidential COS,GREATER DUWAMISH,2014,1.0,1,0,20993,"Repair Services (Vehicle, Shoe, Locksmith, etc)",20983.0,,,,,Compliant,,,923812.8125
49966,NonResidential,SOUTHEAST,2009,1.0,0,0,40265,Pre-school/Daycare,40265.0,,,,,Compliant,,,2159170.25
49967,Campus,NORTHEAST,1900,111.0,0,0,9320156,College/University,9320156.0,,,,,Compliant,,,873923712.0
49968,NonResidential,NORTHEAST,1969,1.0,4,0,58779,College/University,58779.0,,,,,Compliant,,,5000717.0
49970,NonResidential,NORTHEAST,2011,1.0,0,0,176225,Residence Hall/Dormitory,176225.0,Parking,24000.0,,,Compliant,91.0,,4926695.0
49972,NonResidential,NORTHEAST,1998,1.0,6,0,203030,College/University,203030.0,,,,,Compliant,,,51168308.0
49979,NonResidential,NORTHEAST,1953,1.0,0,0,166991,Residence Hall/Dormitory,166991.0,,,,,Compliant,19.0,,15965859.0
49980,NonResidential,NORTHEAST,1970,1.0,0,0,89392,Residence Hall/Dormitory,89392.0,,,,,Compliant,16.0,,6960904.5
49983,NonResidential,NORTHEAST,2011,1.0,0,0,97040,Residence Hall/Dormitory,97040.0,,,,,Compliant,69.0,,3894142.5
49985,NonResidential,LAKE UNION,2014,1.0,6,0,427181,Office,427181.0,Parking,169195.0,,,Compliant,99.0,,16371039.0
49998,NonResidential,SOUTHEAST,2014,1.0,4,14004,87576,Self-Storage Facility,87576.0,,,,,Compliant,,,940844.6875
50002,NonResidential,NORTHEAST,2014,1.0,3,0,33648,Parking,83600.0,Automobile Dealership,39000.0,,,Compliant,,,1399581.625
50026,NonResidential,EAST,2015,1.0,5,0,37873,Office,25927.0,Parking,5834.0,Multifamily Housing,5160.0,Compliant,,,2346692.5
50031,NonResidential,MAGNOLIA / QUEEN ANNE,2015,1.0,10,0,513816,Office,359040.0,Parking,151658.0,Restaurant,1087.0,Compliant,,,18760766.0
50035,NonResidential,DOWNTOWN,2015,1.0,14,0,144614,Hotel,159500.0,,,,,Compliant,89.0,,5525072.5
50037,NonResidential,LAKE UNION,2014,1.0,12,163260,317442,Office,341897.0,Parking,136594.0,,,Compliant,99.0,,12720069.0
50038,NonResidential,MAGNOLIA / QUEEN ANNE,2014,1.0,2,0,25532,Office,11745.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",11745.0,,,Compliant,,,627854.125
50039,NonResidential,GREATER DUWAMISH,2015,1.0,2,0,108036,Parking,202171.0,Automobile Dealership,108036.0,,,Compliant,,,4991893.5
50045,NonResidential,LAKE UNION,2015,1.0,12,166208,317189,Office,342173.0,Parking,147597.0,,,Compliant,98.0,,13998638.0
50054,Nonresidential COS,LAKE UNION,2014,1.0,13,197659,339038,Office,342838.0,Parking,202178.0,Retail Store,6313.200195,Compliant,98.0,,13239050.0
50062,NonResidential,LAKE UNION,2014,1.0,4,41539,85284,Hotel,88157.0,Parking,41539.0,Swimming Pool,0.0,Compliant,72.0,,6042399.5
50068,NonResidential,GREATER DUWAMISH,1955,1.0,1,4222,47863,Non-Refrigerated Warehouse,52085.0,,,,,Compliant,37.0,,3605855.5
50069,NonResidential,GREATER DUWAMISH,1929,1.0,2,0,24990,Office,24990.0,,,,,Compliant,9.0,,4420650.5
50070,NonResidential,NORTHEAST,2013,1.0,1,0,72000,Other - Recreation,72000.0,,,,,Compliant,,,2925780.0
50081,NonResidential,GREATER DUWAMISH,2015,1.0,3,0,45000,K-12 School,45728.0,Parking,0.0,,,Compliant,77.0,,1325972.75
50094,NonResidential,LAKE UNION,2015,1.0,6,85028,260262,Laboratory,151523.0,Office,106498.0,Parking,84002.0,Compliant,,,39364116.0
50101,Nonresidential WA,NORTHEAST,1962,1.0,1,0,68072,College/University,68916.0,,,,,Compliant,,,3180819.25
50196,Nonresidential COS,NORTH,2005,1.0,1,0,20616,Other - Recreation,9900.0,Fitness Center/Health Club/Gym,8577.0,Pre-school/Daycare,1364.0,Compliant,,,636965.5
50198,Nonresidential COS,CENTRAL,2013,1.0,1,0,11685,Prison/Incarceration,11685.0,,,,,Compliant,,,851053.8125
50201,Nonresidential COS,BALLARD,2010,1.0,1,0,11968,Prison/Incarceration,11968.0,,,,,Compliant,,,783423.0
50204,Nonresidential COS,NORTH,1949,1.0,1,0,11285,Prison/Incarceration,11285.0,,,,,Compliant,,,645665.375
50207,Nonresidential COS,BALLARD,1911,1.0,1,0,16795,Other - Recreation,8680.0,Fitness Center/Health Club/Gym,7014.0,Pre-school/Daycare,535.0,Compliant,,,936616.5
